Word,Class,Heat
effectiveness,0.0,128.0
a2,0.0,128.0
examples,0.0,128.0
collectively,1.0,128.0
hsesenron,1.0,128.0
clear,1.0,128.0
2000101,0.0,128.0
giftwas,0.0,128.0
typos,1.0,128.0
customervolume,0.0,128.0
summitenergy,0.0,128.0
mouth,0.0,128.0
rozmusg,1.0,128.0
simplify,0.0,128.0
desktopdo,0.0,128.0
resolves,0.0,128.0
image,1.0,128.0
plenty,1.0,128.0
scotia,1.0,128.0
repeated,0.0,128.0
expertise,0.0,128.0
whoever,1.0,128.0
negotiations,0.0,128.0
160004445,0.0,128.0
onlineann,0.0,128.0
incident,0.0,128.0
auditors,1.0,128.0
wimberley,0.0,128.0
reserve,1.0,128.0
togetherfor,1.0,128.0
participating,1.0,128.0
buses,0.0,128.0
pee,1.0,128.0
4000,0.0,128.0
mann,0.0,128.0
ss,1.0,127.98028169014084
file,1.0,127.96402877697841
electronic,0.0,127.94736842105264
optionseric,0.0,127.91666666666669
a,1.0,127.9096937164509
triggered,0.0,127.9090909090909
stack,1.0,127.90322580645163
dynegy,0.0,127.875
wps,0.0,127.85714285714286
rosenblum,1.0,127.83333333333331
prime,1.0,127.83333333333331
indeces,0.0,127.83333333333331
particularly,0.0,127.83333333333331
neel,1.0,127.8181818181818
demand,1.0,127.8181818181818
including,1.0,127.81578947368419
agreements,1.0,127.8125
spending,0.0,127.8
alternative,1.0,127.8
friend,1.0,127.77777777777777
mutual,0.0,127.76923076923076
incorporate,0.0,127.75
limitation,1.0,127.75
pools,0.0,127.75
sorts,1.0,127.75
attending,1.0,127.75
small,1.0,127.72727272727272
aware,1.0,127.72727272727272
diane,1.0,127.72
speaking,0.0,127.68421052631581
replatting,0.0,127.66666666666669
penalties,0.0,127.66666666666669
areas,1.0,127.66666666666669
mellencamp,1.0,127.66666666666669
v1,1.0,127.66666666666669
acting,1.0,127.66666666666669
yearseric,0.0,127.66666666666669
reasonable,0.0,127.66666666666669
exelon,0.0,127.66666666666669
reserved,1.0,127.66666666666669
payee,1.0,127.66666666666669
variations,0.0,127.66666666666669
obtained,1.0,127.66666666666669
pecorp,0.0,127.64285714285714
systems,1.0,127.63636363636364
separate,0.0,127.625
letters,0.0,127.625
kroll,1.0,127.625
pricing,1.0,127.6153846153846
website,1.0,127.6086956521739
ipaq,0.0,127.6
husser,0.0,127.6
language,0.0,127.5972696245734
originals,1.0,127.57142857142857
you've,0.0,127.54545454545456
glover,1.0,127.52631578947368
similar,0.0,127.5238095238095
demand,0.0,127.51282051282051
saraandrea,1.0,127.5
enable,0.0,127.5
17th,0.0,127.5
foryou,0.0,127.5
atlantic,1.0,127.5
initiate,1.0,127.5
commence,1.0,127.5
swiss,0.0,127.5
pleaselet,0.0,127.5
life,0.0,127.5
development03,1.0,127.5
towork,0.0,127.5
mountainview,1.0,127.5
70,1.0,127.5
assess,0.0,127.5
customers,1.0,127.5
847,1.0,127.5
shewchuk,1.0,127.5
30c2,0.0,127.5
janine's,1.0,127.5
collect,0.0,127.5
subsequently,0.0,127.5
insight,1.0,127.5
jos,1.0,127.5
bankers,1.0,127.5
higgins,0.0,127.5
requiring,0.0,127.5
made,1.0,127.49090909090908
emergency,0.0,127.45454545454544
rosman,1.0,127.45454545454544
contracts,1.0,127.43478260869566
twice,1.0,127.4
assistants,0.0,127.4
promising,0.0,127.4
domain,0.0,127.4
bank,1.0,127.37404580152672
charge,0.0,127.36363636363636
citibank,1.0,127.34782608695652
session,1.0,127.33333333333331
comprehensive,1.0,127.33333333333331
barbour,1.0,127.33333333333331
upgrading,0.0,127.33333333333331
relevant,0.0,127.33333333333331
electron,1.0,127.33333333333331
vitrella,1.0,127.33333333333331
letme,0.0,127.33333333333331
corner,1.0,127.33333333333331
key,0.0,127.33333333333331
cashout,0.0,127.33333333333331
representative,1.0,127.33333333333331
confirmation,1.0,127.3279569892473
other,1.0,127.32302405498281
amendment,1.0,127.32075471698113
floor,1.0,127.30769230769229
document,1.0,127.29702970297028
principal,0.0,127.28571428571428
rule,1.0,127.28571428571428
campaign,0.0,127.25
sufficient,1.0,127.25
she'll,1.0,127.25
forms,0.0,127.21212121212122
hsc,0.0,127.2
transacting,1.0,127.19230769230771
economic,1.0,127.16666666666669
bowes,1.0,127.16666666666669
service,0.0,127.15
energy,1.0,127.14563106796116
requirement,0.0,127.14285714285714
difference,1.0,127.14285714285714
utilicorp,0.0,127.13157894736842
important,1.0,127.11764705882355
preparing,1.0,127.11363636363636
term,1.0,127.1060606060606
companies,1.0,127.1
platforms,1.0,127.0909090909091
document,0.0,127.08108108108108
carson,1.0,127.07142857142857
corporate,0.0,127.0625
reviewing,1.0,127.05
specificity,1.0,127.0
accord,0.0,127.0
johnston,0.0,127.0
privileges,1.0,127.0
analyze,1.0,127.0
relationshipsara,1.0,127.0
theenron,1.0,127.0
rosen,0.0,127.0
3dhttp,0.0,127.0
cashoutswe've,0.0,127.0
loads,0.0,127.0
inquiries,0.0,127.0
novation,0.0,127.0
wholly,1.0,127.0
adequately,0.0,127.0
empoyees,1.0,127.0
you'renot,0.0,127.0
15pm,1.0,127.0
upkim,0.0,127.0
core,1.0,127.0
shareholders,0.0,127.0
eye,1.0,127.0
data01,1.0,127.0
504,1.0,127.0
dying,1.0,127.0
frisky,1.0,127.0
conf,0.0,127.0
houseon,0.0,127.0
tracks,1.0,127.0
withdrawn,0.0,127.0
updatesteve,0.0,127.0
sendout,0.0,127.0
h000f820a8747f1,0.0,127.0
conformed,0.0,127.0
transit,1.0,127.0
wiley,1.0,127.0
eitf,1.0,127.0
wapa,1.0,127.0
tindallfoster,1.0,127.0
concluding,0.0,127.0
entex,0.0,127.0
reunion,1.0,127.0
320,0.0,127.0
conforming,1.0,127.0
counsel's,1.0,127.0
utilicorpbrant,1.0,127.0
luned,1.0,127.0
jroberts,0.0,127.0
relating,0.0,127.0
lesli,1.0,127.0
councilis,0.0,127.0
muster,1.0,127.0
secure,1.0,127.0
organizational,0.0,127.0
tks,0.0,127.0
10a,0.0,127.0
reassigned,1.0,127.0
mcdonnell,0.0,127.0
shared,1.0,127.0
emp,1.0,127.0
jobs,1.0,127.0
harrah'sthank,0.0,127.0
adams03,1.0,127.0
dhutchens,0.0,127.0
smiling,0.0,127.0
7017,1.0,127.0
mystery,1.0,127.0
importance,0.0,127.0
replacethem,0.0,127.0
frank's,0.0,127.0
procedurejeff,0.0,127.0
transactionson,1.0,127.0
comrobert,0.0,127.0
edition,0.0,127.0
pain,0.0,127.0
deciding,0.0,127.0
aparna,1.0,127.0
introductory,0.0,127.0
exclusionary,1.0,127.0
producer's,1.0,127.0
sources,0.0,127.0
raise,0.0,127.0
beneficiary,0.0,127.0
973,1.0,127.0
grays,1.0,127.0
willpursue,0.0,127.0
quote,1.0,127.0
unanimous,0.0,127.0
afternoon's,1.0,127.0
holding,0.0,127.0
baptized,0.0,127.0
differenct,1.0,127.0
journal,0.0,127.0
contemplated,1.0,127.0
receives,0.0,127.0
analyst,1.0,127.0
anticipates,1.0,127.0
5810,0.0,127.0
market,1.0,126.96721311475409
elektro,1.0,126.95
revised,1.0,126.93589743589745
crane,1.0,126.88888888888887
posting,0.0,126.85714285714286
executed,1.0,126.81283422459892
australian,1.0,126.8125
ir,0.0,126.8
outline,0.0,126.8
otc,1.0,126.8
picture,0.0,126.8
reading,0.0,126.8
underlying,1.0,126.8
what's,0.0,126.79166666666669
defined,0.0,126.7894736842105
deborah,1.0,126.78571428571428
appendix,1.0,126.78571428571428
internal,0.0,126.76470588235294
4679,0.0,126.75
industrial,1.0,126.75
paralegal,1.0,126.75
shows,1.0,126.75
either,1.0,126.725
by,1.0,126.70608695652174
provisions,1.0,126.7012987012987
notes,0.0,126.68918918918921
problems,0.0,126.6818181818182
laws,0.0,126.66666666666669
capexsara,1.0,126.66666666666669
typical,1.0,126.66666666666669
ramiro's,0.0,126.66666666666669
audit,1.0,126.66666666666669
occurred,0.0,126.66666666666669
create,0.0,126.66666666666669
cause,0.0,126.66666666666669
await,1.0,126.66666666666669
noticed,1.0,126.66666666666669
a's,0.0,126.66666666666669
toyou,0.0,126.66666666666669
yaofrom,1.0,126.66666666666669
drop,0.0,126.66666666666669
hpl,1.0,126.66666666666669
n,1.0,126.66666666666669
eta,0.0,126.65671641791045
confidential,0.0,126.65625
instinet,1.0,126.63157894736842
lemelpe,0.0,126.625
groups,1.0,126.6153846153846
opinion,1.0,126.6060606060606
milligan,1.0,126.6
significant,1.0,126.6
greater,0.0,126.6
stclair,0.0,126.58333333333331
path,0.0,126.57142857142857
breslau,1.0,126.57142857142857
it's,0.0,126.55882352941177
sstack,1.0,126.5
leica,1.0,126.5
happening,0.0,126.5
sen,0.0,126.5
l'alliance,1.0,126.5
ect07,1.0,126.5
sig,0.0,126.5
barbd,1.0,126.5
sempra's,1.0,126.5
less,1.0,126.5
stephan,1.0,126.5
arunning,0.0,126.5
218,1.0,126.5
department14000,0.0,126.5
dgkim,0.0,126.5
saradale,1.0,126.5
mx,0.0,126.5
increased,0.0,126.5
jaron,1.0,126.5
4571,0.0,126.5
tlm,0.0,126.5
nj,0.0,126.5
enviado,1.0,126.5
alone,1.0,126.5
gaurav,1.0,126.5
radford,0.0,126.5
gisb,0.0,126.48484848484848
physical,1.0,126.47692307692309
rating,0.0,126.475
possible,1.0,126.46666666666668
sheet,1.0,126.44736842105264
463,0.0,126.44444444444444
epmi,1.0,126.42857142857143
qualified,0.0,126.42857142857143
owner,1.0,126.4
terminology,1.0,126.4
permit,1.0,126.4
dialdata,0.0,126.4
intendedrecipient,1.0,126.4
8881,0.0,126.33333333333331
qb,0.0,126.33333333333331
energizer,0.0,126.33333333333331
across,1.0,126.33333333333331
banczak,1.0,126.33333333333331
perfect,0.0,126.33333333333331
message,1.0,126.31683168316832
carlos,1.0,126.27272727272728
net,1.0,126.26530612244898
tasting,1.0,126.25
control,0.0,126.25
paris,1.0,126.25
objections,0.0,126.25
insisting,1.0,126.25
means,1.0,126.21428571428572
top,0.0,126.20689655172414
confidentiality,0.0,126.2
dealing,1.0,126.1818181818182
major,0.0,126.16666666666669
development12,1.0,126.16666666666669
connection,1.0,126.16
strange,0.0,126.14285714285714
hodge,1.0,126.1304347826087
sign,1.0,126.11428571428571
equity,1.0,126.11403508771929
traded,1.0,126.11111111111113
outstanding,1.0,126.09523809523809
reviewing,0.0,126.07142857142857
instaed,0.0,126.0
25556,0.0,126.0
accessing,1.0,126.0
guarantymaria,0.0,126.0
9573dawn,0.0,126.0
participants,0.0,126.0
highlights,1.0,126.0
concernedhallwood,1.0,126.0
keystone,0.0,126.0
fuller04,0.0,126.0
multiplied,1.0,126.0
jrazguzman,0.0,126.0
generic,0.0,126.0
jtholt111222,0.0,126.0
importantly,0.0,126.0
cen,0.0,126.0
managerx555641281,0.0,126.0
cafrom,1.0,126.0
releasing,1.0,126.0
tellwood,0.0,126.0
teresateresa,0.0,126.0
sithe,0.0,126.0
permitting,1.0,126.0
wax,1.0,126.0
intraday,0.0,126.0
cogeneration,0.0,126.0
cure,0.0,126.0
despite,1.0,126.0
declined,0.0,126.0
employeesfrom,1.0,126.0
generalframework,0.0,126.0
reduction,0.0,126.0
kingsbury,1.0,126.0
alerts,1.0,126.0
furtherassistance,0.0,126.0
allan,1.0,126.0
contractors,0.0,126.0
classi,0.0,126.0
para,1.0,126.0
ect08,1.0,126.0
qq,0.0,126.0
affilate,1.0,126.0
dealers,0.0,126.0
glendale,1.0,126.0
ect04,0.0,126.0
prepares,1.0,126.0
tourssara,1.0,126.0
refuse,0.0,126.0
ratio,0.0,126.0
sugar,1.0,126.0
monthlyproduction,0.0,126.0
209,0.0,126.0
leverage,0.0,126.0
rsvp'd,1.0,126.0
mixed,0.0,126.0
fine2,1.0,126.0
somegreat,0.0,126.0
experieced,1.0,126.0
bottles,1.0,126.0
jcoiley,1.0,126.0
irma,0.0,126.0
oryx,0.0,126.0
generate,0.0,126.0
'general,0.0,126.0
rottweiler,0.0,126.0
quantities,1.0,126.0
ie,1.0,126.0
roughly,1.0,126.0
pile,0.0,126.0
originationcentral,0.0,126.0
890,0.0,126.0
549,0.0,126.0
thanksgg,0.0,126.0
transition,0.0,126.0
sanders,1.0,126.0
producers,1.0,126.0
appeal,0.0,126.0
zuchaare,0.0,126.0
dawn's,0.0,126.0
fasb,0.0,126.0
inconsistent,0.0,126.0
kulic,0.0,126.0
questionnaire,0.0,126.0
silent,0.0,126.0
eml's,0.0,126.0
subsidiaries,1.0,126.0
nethope,1.0,126.0
61see,0.0,126.0
liquidated,0.0,126.0
soi,1.0,126.0
juvier,0.0,126.0
petterson,0.0,126.0
sharpie,0.0,126.0
appreciative,1.0,126.0
entertaining,0.0,126.0
charges,1.0,126.0
wentzel,1.0,126.0
tradeshi,1.0,126.0
lip,0.0,126.0
conveyance,0.0,126.0
signatures,0.0,126.0
rat,0.0,126.0
practically,0.0,126.0
rings,0.0,126.0
ff,1.0,126.0
entry,0.0,126.0
fr,0.0,126.0
entry,1.0,125.96428571428572
offices,1.0,125.95
jbass,0.0,125.9375
absence,1.0,125.92857142857143
approximately,0.0,125.9090909090909
knauf,0.0,125.875
cp,0.0,125.85714285714286
db,0.0,125.85185185185185
clarify,1.0,125.84615384615385
certificate,0.0,125.84615384615385
bankruptcy,0.0,125.83333333333331
ext,0.0,125.82352941176471
tokyo,1.0,125.8
bony,1.0,125.8
guarantor's,0.0,125.8
adams,1.0,125.8
krebs,1.0,125.77777777777777
management,1.0,125.75555555555556
permits,0.0,125.75
bali,0.0,125.75
delano,1.0,125.75
callahan,1.0,125.75
wk,0.0,125.71428571428572
ectric,1.0,125.71111111111112
delay,0.0,125.70588235294115
monthly,1.0,125.6875
controlled,0.0,125.66666666666669
mineral,0.0,125.66666666666669
3furl,0.0,125.66666666666669
optionsyeah,0.0,125.66666666666669
muni's,1.0,125.66666666666669
treat,0.0,125.66666666666669
a320,0.0,125.66666666666669
allenpallen,0.0,125.66666666666669
srrs,0.0,125.66666666666669
gross,1.0,125.66666666666669
sci,0.0,125.66666666666669
gilbert,1.0,125.66666666666669
complicated,0.0,125.66666666666669
concepts,0.0,125.625
single,0.0,125.6153846153846
jackson,1.0,125.6
efforts,1.0,125.58333333333331
age,0.0,125.57142857142857
wrote,1.0,125.57142857142857
statements,0.0,125.52941176470587
649,1.0,125.5
creekside,0.0,125.5
interbiew,0.0,125.5
comply,1.0,125.5
simmons,0.0,125.5
523,1.0,125.5
lovett,1.0,125.5
wodka,1.0,125.5
cordially,0.0,125.5
montana,1.0,125.5
enforceable,1.0,125.5
tyler,0.0,125.5
mother's,0.0,125.5
communications01,0.0,125.5
excess,0.0,125.5
party's,1.0,125.5
hereinbelow,1.0,125.5
bailey03,1.0,125.5
ability,0.0,125.5
died,1.0,125.5
purpose,0.0,125.5
determining,0.0,125.5
task,1.0,125.5
distributed,1.0,125.46666666666668
samson,0.0,125.44444444444444
driving,0.0,125.42857142857143
of,1.0,125.42098184263618
compliance,1.0,125.4
andre,1.0,125.4
adopt,1.0,125.4
duplicate,0.0,125.4
speaking,1.0,125.39285714285714
different,1.0,125.38983050847456
longer,1.0,125.38888888888887
four,1.0,125.36842105263158
underlying,0.0,125.33333333333331
pperezalonso,0.0,125.33333333333331
insertion,0.0,125.33333333333331
mickum,0.0,125.33333333333331
turn,0.0,125.33333333333331
summarizing,1.0,125.33333333333331
friend's,0.0,125.33333333333331
seek,0.0,125.33333333333331
ended,1.0,125.33333333333331
gas,1.0,125.32
t,0.0,125.31372549019608
hand,1.0,125.3
notify,1.0,125.28125
additions,0.0,125.25
'lucy1,0.0,125.25
caiso,0.0,125.25
hasn't,1.0,125.25
positions,0.0,125.25
sample,1.0,125.21951219512195
discussed,1.0,125.21875
agreement,1.0,125.21375921375922
contains,0.0,125.16666666666669
morrison,0.0,125.15384615384615
shackleton10,1.0,125.14285714285714
sub,1.0,125.14285714285714
tens,1.0,125.14285714285714
llewellyn,1.0,125.11764705882355
ex,1.0,125.11111111111113
termination,0.0,125.09375
she's,0.0,125.08333333333331
tlucek,1.0,125.08333333333331
perhaps,0.0,125.07692307692308
default,0.0,125.0681818181818
pseg,0.0,125.05555555555556
issued,1.0,125.05263157894736
co,1.0,125.02777777777777
given,1.0,125.02564102564102
murray,0.0,125.0
7591,0.0,125.0
lien,1.0,125.0
survived,1.0,125.0
photograph,0.0,125.0
sides,1.0,125.0
mystery,0.0,125.0
lateset,0.0,125.0
allegheny's,0.0,125.0
daddy,0.0,125.0
balance,0.0,125.0
trinkets,0.0,125.0
donkey,0.0,125.0
converstion,0.0,125.0
knee,1.0,125.0
faxrobin,0.0,125.0
mhs,0.0,125.0
celebration,1.0,125.0
3543,0.0,125.0
communicatewith,1.0,125.0
shaped,0.0,125.0
ect31,1.0,125.0
gosnell,1.0,125.0
bahia,0.0,125.0
bombard,1.0,125.0
bostonplease,1.0,125.0
donedgstacey,0.0,125.0
tomcat,0.0,125.0
roger,1.0,125.0
em,0.0,125.0
fingers,0.0,125.0
breath,0.0,125.0
nora,1.0,125.0
msmiller,0.0,125.0
resort,0.0,125.0
fao,0.0,125.0
scanned,0.0,125.0
ecc's,0.0,125.0
affiliate's,1.0,125.0
jimenez's,0.0,125.0
clorox,1.0,125.0
relations,0.0,125.0
bobrobert,1.0,125.0
nicholas,1.0,125.0
bmo,1.0,125.0
suspects,1.0,125.0
confirmi,1.0,125.0
edmonds,0.0,125.0
chambers,0.0,125.0
strip,1.0,125.0
quilt,0.0,125.0
satisfy,0.0,125.0
viernes,1.0,125.0
exploration,0.0,125.0
thie,1.0,125.0
onehouston,0.0,125.0
mind,1.0,125.0
fultzmachinery,0.0,125.0
east,1.0,125.0
tweaking,0.0,125.0
lights,0.0,125.0
gelaendewagen,0.0,125.0
love07,0.0,125.0
clean,1.0,125.0
dresdner,1.0,125.0
brawner,0.0,125.0
pushing,0.0,125.0
rosman,0.0,125.0
eml,0.0,125.0
dalage,1.0,125.0
en,0.0,125.0
executions,0.0,125.0
tailored,1.0,125.0
5176,0.0,125.0
andrea's,1.0,125.0
sonogram,0.0,125.0
pats,1.0,125.0
receivingyou,0.0,125.0
dbf,1.0,125.0
klauberg,0.0,125.0
existed,1.0,125.0
entrance,0.0,125.0
suffer,0.0,125.0
45am,0.0,125.0
prevent,1.0,125.0
htm,1.0,125.0
seniors,1.0,125.0
oldham,0.0,125.0
payor,0.0,125.0
auto,0.0,125.0
resurrect,0.0,125.0
hereinafter,0.0,125.0
sharpest,0.0,125.0
chanted,0.0,125.0
drain,0.0,125.0
latin,0.0,125.0
nose,0.0,125.0
leporjj,0.0,125.0
close,1.0,124.96774193548387
gpu,0.0,124.96666666666668
melba,1.0,124.91666666666669
offset,0.0,124.88888888888887
or,1.0,124.87721123829344
flash,0.0,124.86666666666666
resolve,0.0,124.83333333333331
appear,1.0,124.82352941176471
attaching,1.0,124.8125
karen,1.0,124.8
agrees,1.0,124.8
idacorp,0.0,124.8
documentation,1.0,124.78571428571428
agency,1.0,124.78571428571428
forth,1.0,124.77777777777777
authority,0.0,124.77777777777777
memorial,0.0,124.77777777777777
regular,1.0,124.77777777777777
content,0.0,124.76543209876543
sent,1.0,124.75053304904051
noel,1.0,124.75
rozmus,1.0,124.75
cris,1.0,124.75
numbers,1.0,124.70588235294115
method,1.0,124.69230769230771
utility,1.0,124.68421052631581
determining,1.0,124.66666666666669
foggy,0.0,124.66666666666669
particular,0.0,124.66666666666669
continuing,1.0,124.66666666666669
531,0.0,124.66666666666669
latter,1.0,124.66666666666669
cycles,0.0,124.66666666666669
id,1.0,124.66666666666669
origination,0.0,124.66666666666669
mulligan,0.0,124.66666666666669
objective,1.0,124.66666666666669
thursday,1.0,124.64761904761903
customer,1.0,124.64
dec2000,0.0,124.6153846153846
reeves,1.0,124.6
development09,1.0,124.6
giessen,0.0,124.6
corresponding,0.0,124.6
definition,0.0,124.5925925925926
agricole,1.0,124.57142857142857
defined,1.0,124.57142857142857
notification,0.0,124.57142857142857
swap,1.0,124.56790123456791
familiar,1.0,124.54545454545456
macarthur,1.0,124.5
assignedto,0.0,124.5
vista,1.0,124.5
wilson,1.0,124.5
manhattan,0.0,124.5
chip,1.0,124.5
assignmentcarol,0.0,124.5
supplement,1.0,124.5
wordperfect,0.0,124.5
mirror,1.0,124.5
magazine,0.0,124.5
71222,0.0,124.5
5550,0.0,124.5
thrown,0.0,124.5
aldinger,0.0,124.5
dalton,1.0,124.5
barrett's,0.0,124.5
reports,1.0,124.5
222nd,0.0,124.5
code,1.0,124.5
enron10,1.0,124.5
dollars,1.0,124.5
kali's,0.0,124.5
keegan,1.0,124.5
defines,0.0,124.5
dealscarol,0.0,124.5
staying,1.0,124.5
dmoore2651,0.0,124.5
standard,1.0,124.48571428571428
problem,1.0,124.47368421052632
modified,0.0,124.44444444444444
feeding,0.0,124.44444444444444
developed,1.0,124.42857142857143
training,0.0,124.41176470588236
zero,0.0,124.4090909090909
pushing,1.0,124.4
co,0.0,124.4
determination,1.0,124.3846153846154
increase,1.0,124.375
threshold,0.0,124.3728813559322
several,1.0,124.37037037037035
international,0.0,124.36363636363636
asset,0.0,124.35714285714286
seminar,1.0,124.35483870967742
instead,1.0,124.35294117647058
tr,1.0,124.33333333333331
guides,0.0,124.33333333333331
withholding,1.0,124.33333333333331
bedroom,0.0,124.33333333333331
accessing,0.0,124.33333333333331
delete,1.0,124.33333333333331
rodrigues,1.0,124.33333333333331
calli,1.0,124.33333333333331
reliantenergy,0.0,124.33333333333331
short,1.0,124.32432432432432
revising,1.0,124.28571428571428
completely,1.0,124.28571428571428
i'm,0.0,124.26262626262627
require,1.0,124.26190476190477
prudential,1.0,124.25
cabos,0.0,124.25
become,1.0,124.25
msr's,0.0,124.25
agreeable,1.0,124.25
flat,0.0,124.25
merrill,1.0,124.2089552238806
changes,1.0,124.20100502512562
milagro,0.0,124.2
reward,0.0,124.2
calculation,0.0,124.2
tribe,1.0,124.1818181818182
you're,0.0,124.17391304347828
marked,0.0,124.15
reasonable,1.0,124.14285714285714
tozzini,1.0,124.13157894736842
reves,0.0,124.11111111111113
brokers,1.0,124.11111111111113
legal,1.0,124.11111111111113
convention,1.0,124.11111111111113
gotten,1.0,124.1
cini,1.0,124.08333333333331
financial,0.0,124.07142857142857
near,1.0,124.06666666666666
6375,0.0,124.0
advising,0.0,124.0
generale,0.0,124.0
aroberts,1.0,124.0
proposals,1.0,124.0
smaller,0.0,124.0
munchkin,0.0,124.0
port,1.0,124.0
executable,1.0,124.0
nuts,0.0,124.0
parol,1.0,124.0
overly,0.0,124.0
persons,0.0,124.0
legality,1.0,124.0
777046,0.0,124.0
att1,1.0,124.0
signand,1.0,124.0
concerned,1.0,124.0
gaps,0.0,124.0
38th,0.0,124.0
modern,0.0,124.0
413970,0.0,124.0
marsh,1.0,124.0
edison,1.0,124.0
ua,0.0,124.0
corey,0.0,124.0
assisting,1.0,124.0
fluctuations,0.0,124.0
companycentral,0.0,124.0
bear,0.0,124.0
certification,0.0,124.0
allof,0.0,124.0
301289q,0.0,124.0
landry,1.0,124.0
nom,0.0,124.0
plaza,0.0,124.0
cmoll,0.0,124.0
formosa,0.0,124.0
3806ahouston,0.0,124.0
limitedplease,0.0,124.0
youare,1.0,124.0
holds,0.0,124.0
localhost,1.0,124.0
amenable,1.0,124.0
explored,1.0,124.0
nrstroud,0.0,124.0
worksheets,0.0,124.0
contains,1.0,124.0
christening,0.0,124.0
compager,0.0,124.0
billion,1.0,124.0
felt,1.0,124.0
janette,0.0,124.0
pipeline,1.0,124.0
captial,0.0,124.0
statutes,1.0,124.0
pines,0.0,124.0
youknow,0.0,124.0
franklin,1.0,124.0
ews,1.0,124.0
lesli,0.0,124.0
datesbased,0.0,124.0
entrance,1.0,124.0
expensive,1.0,124.0
coordinators,0.0,124.0
aerial,0.0,124.0
ski's,0.0,124.0
flexibility,0.0,124.0
alls,1.0,124.0
entering,0.0,124.0
71117,0.0,124.0
cynthia,1.0,124.0
manuela,1.0,124.0
patch,0.0,124.0
upper,0.0,124.0
cawinemall,1.0,124.0
initiated,1.0,124.0
27210,0.0,124.0
mark's,1.0,124.0
differ,1.0,124.0
sam's,1.0,124.0
renew,1.0,124.0
agreememt,1.0,124.0
lucked,0.0,124.0
paragraph,1.0,123.990990990991
against,0.0,123.97222222222223
suttle,1.0,123.96296296296295
policy,1.0,123.9375
stock,1.0,123.92307692307692
s,1.0,123.91168831168831
58,1.0,123.9090909090909
confusion,1.0,123.9
steel,0.0,123.88888888888887
cargill,1.0,123.88157894736842
negotiated,1.0,123.87179487179488
authorized,1.0,123.86206896551724
seeking,1.0,123.85714285714286
woman,0.0,123.85714285714286
brogan,1.0,123.83333333333331
bushman,1.0,123.83333333333331
unwound,1.0,123.83333333333331
distribute,1.0,123.8
